#  tau(fm)  epsilon_p(ideal)(cos)  epsilon_p(ideal)(sin)  epsilon_p(shear)(cos)  epsilon_p(shear)(sin)  epsilon_p(full)(cos)  epsilon_p(full)(sin)  epsilon_2p(ideal)(cos)  epsilon_2p(ideal)(sin)  epsilon_2p(shear)(cos)  epsilon_2p(shear)(sin)  epsilon_2p(full)(cos)  epsilon_2p(full)(sin)  epsilon_3p(ideal)(cos)  epsilon_3p(ideal)(sin)  epsilon_3p(shear)(cos)  epsilon_3p(shear)(sin)  epsilon_3p(full)(cos)  epsilon_3p(full)(sin)
8.030000e+00  5.796725e-02  -3.626619e-02  4.267810e-02  -2.548853e-02  4.383453e-02  -2.627187e-02  1.225651e-01  -6.355490e-02  1.216728e-01  -6.107868e-02  1.211157e-01  -6.103031e-02  4.862542e-02  -5.749146e-02  4.553198e-02  -5.557893e-02  4.557881e-02  -5.576597e-02
8.045000e+00  5.801420e-02  -3.629037e-02  4.274458e-02  -2.553060e-02  4.388671e-02  -2.630456e-02  1.224258e-01  -6.351572e-02  1.215247e-01  -6.104053e-02  1.209737e-01  -6.099283e-02  4.856218e-02  -5.739868e-02  4.548327e-02  -5.548790e-02  4.552922e-02  -5.567405e-02
8.060000e+00  5.806186e-02  -3.631470e-02  4.281179e-02  -2.557283e-02  4.393975e-02  -2.633747e-02  1.222877e-01  -6.347692e-02  1.213778e-01  -6.100279e-02  1.208328e-01  -6.095576e-02  4.849943e-02  -5.730657e-02  4.543502e-02  -5.539750e-02  4.548009e-02  -5.558274e-02
8.075000e+00  5.810977e-02  -3.633874e-02  4.287925e-02  -2.561480e-02  4.399318e-02  -2.637020e-02  1.221502e-01  -6.343804e-02  1.212317e-01  -6.096501e-02  1.206927e-01  -6.091867e-02  4.843720e-02  -5.721470e-02  4.538726e-02  -5.530732e-02  4.543146e-02  -5.549160e-02
8.090000e+00  5.815769e-02  -3.636227e-02  4.294674e-02  -2.565623e-02  4.404676e-02  -2.640245e-02  1.220133e-01  -6.339882e-02  1.210860e-01  -6.092690e-02  1.205530e-01  -6.088124e-02  4.837513e-02  -5.712302e-02  4.533963e-02  -5.521732e-02  4.538298e-02  -5.540060e-02
8.105000e+00  5.820595e-02  -3.638523e-02  4.301461e-02  -2.569709e-02  4.410085e-02  -2.643418e-02  1.218772e-01  -6.335919e-02  1.209413e-01  -6.088836e-02  1.204143e-01  -6.084340e-02  4.831340e-02  -5.703144e-02  4.529231e-02  -5.512742e-02  4.533479e-02  -5.530968e-02
8.120000e+00  5.825480e-02  -3.640831e-02  4.308311e-02  -2.573803e-02  4.415570e-02  -2.646607e-02  1.217423e-01  -6.331989e-02  1.207976e-01  -6.085017e-02  1.202766e-01  -6.080591e-02  4.825233e-02  -5.694066e-02  4.524560e-02  -5.503835e-02  4.528723e-02  -5.521955e-02
8.135000e+00  5.830386e-02  -3.643141e-02  4.315191e-02  -2.577902e-02  4.421099e-02  -2.649808e-02  1.216080e-01  -6.328087e-02  1.206548e-01  -6.081230e-02  1.201397e-01  -6.076875e-02  4.819157e-02  -5.685049e-02  4.519916e-02  -5.494991e-02  4.523994e-02  -5.513003e-02
8.150000e+00  5.835320e-02  -3.645451e-02  4.322109e-02  -2.582002e-02  4.426679e-02  -2.653017e-02  1.214745e-01  -6.324200e-02  1.205128e-01  -6.077462e-02  1.200037e-01  -6.073177e-02  4.813125e-02  -5.676103e-02  4.515310e-02  -5.486223e-02  4.519304e-02  -5.504122e-02
8.165000e+00  5.840262e-02  -3.647755e-02  4.329045e-02  -2.586097e-02  4.432290e-02  -2.656228e-02  1.213416e-01  -6.320325e-02  1.203714e-01  -6.073705e-02  1.198683e-01  -6.069493e-02  4.807154e-02  -5.667207e-02  4.510755e-02  -5.477509e-02  4.514667e-02  -5.495295e-02
8.180000e+00  5.845183e-02  -3.650036e-02  4.335972e-02  -2.590171e-02  4.437902e-02  -2.659426e-02  1.212089e-01  -6.316444e-02  1.202303e-01  -6.069949e-02  1.197332e-01  -6.065808e-02  4.801273e-02  -5.658360e-02  4.506284e-02  -5.468844e-02  4.510113e-02  -5.486514e-02
8.195000e+00  5.850091e-02  -3.652307e-02  4.342892e-02  -2.594240e-02  4.443519e-02  -2.662626e-02  1.210765e-01  -6.312574e-02  1.200896e-01  -6.066208e-02  1.195984e-01  -6.062140e-02  4.795451e-02  -5.649535e-02  4.501870e-02  -5.460204e-02  4.505617e-02  -5.477754e-02
8.210000e+00  5.854981e-02  -3.654550e-02  4.349802e-02  -2.598287e-02  4.449137e-02  -2.665811e-02  1.209444e-01  -6.308691e-02  1.199492e-01  -6.062460e-02  1.194638e-01  -6.058464e-02  4.789679e-02  -5.640727e-02  4.497504e-02  -5.451579e-02  4.501170e-02  -5.469007e-02
8.225000e+00  5.859878e-02  -3.656788e-02  4.356724e-02  -2.602329e-02  4.454779e-02  -2.668998e-02  1.208127e-01  -6.304821e-02  1.198093e-01  -6.058727e-02  1.193298e-01  -6.054804e-02  4.783955e-02  -5.631962e-02  4.493184e-02  -5.442997e-02  4.496770e-02  -5.460301e-02
8.240000e+00  5.864760e-02  -3.658986e-02  4.363635e-02  -2.606332e-02  4.460422e-02  -2.672152e-02  1.206815e-01  -6.300927e-02  1.196698e-01  -6.054971e-02  1.191962e-01  -6.051121e-02  4.778263e-02  -5.623176e-02  4.488897e-02  -5.434395e-02  4.492403e-02  -5.451573e-02
8.255000e+00  5.869643e-02  -3.661129e-02  4.370550e-02  -2.610280e-02  4.466081e-02  -2.675257e-02  1.205507e-01  -6.296994e-02  1.195308e-01  -6.051176e-02  1.190630e-01  -6.047398e-02  4.772587e-02  -5.614363e-02  4.484622e-02  -5.425766e-02  4.488050e-02  -5.442815e-02
8.270000e+00  5.874515e-02  -3.663208e-02  4.377459e-02  -2.614164e-02  4.471744e-02  -2.678303e-02  1.204203e-01  -6.293011e-02  1.193922e-01  -6.047332e-02  1.189302e-01  -6.043627e-02  4.766932e-02  -5.605526e-02  4.480368e-02  -5.417112e-02  4.483717e-02  -5.434030e-02
8.285000e+00  5.879388e-02  -3.665283e-02  4.384372e-02  -2.618042e-02  4.477423e-02  -2.681351e-02  1.202904e-01  -6.289043e-02  1.192541e-01  -6.043502e-02  1.187979e-01  -6.039869e-02  4.761349e-02  -5.596744e-02  4.476183e-02  -5.408515e-02  4.479456e-02  -5.425301e-02
8.300000e+00  5.884338e-02  -3.667412e-02  4.391367e-02  -2.621971e-02  4.483199e-02  -2.684460e-02  1.201618e-01  -6.285144e-02  1.191173e-01  -6.039742e-02  1.186668e-01  -6.036183e-02  4.755829e-02  -5.588080e-02  4.472059e-02  -5.400040e-02  4.475255e-02  -5.416692e-02
8.315000e+00  5.889352e-02  -3.669558e-02  4.398433e-02  -2.625919e-02  4.489058e-02  -2.687594e-02  1.200342e-01  -6.281281e-02  1.189816e-01  -6.036020e-02  1.185369e-01  -6.032534e-02  4.750386e-02  -5.579517e-02  4.468008e-02  -5.391667e-02  4.471129e-02  -5.408184e-02
8.330000e+00  5.894399e-02  -3.671696e-02  4.405536e-02  -2.629861e-02  4.494967e-02  -2.690731e-02  1.199076e-01  -6.277429e-02  1.188469e-01  -6.032313e-02  1.184079e-01  -6.028901e-02  4.744956e-02  -5.571010e-02  4.463965e-02  -5.383352e-02  4.467011e-02  -5.399732e-02
8.345000e+00  5.899464e-02  -3.673830e-02  4.412663e-02  -2.633803e-02  4.500911e-02  -2.693874e-02  1.197815e-01  -6.273590e-02  1.187128e-01  -6.028624e-02  1.182795e-01  -6.025284e-02  4.739556e-02  -5.562559e-02  4.459947e-02  -5.375093e-02  4.462919e-02  -5.391335e-02
8.360000e+00  5.904553e-02  -3.675920e-02  4.419818e-02  -2.637704e-02  4.506896e-02  -2.696983e-02  1.196563e-01  -6.269724e-02  1.185796e-01  -6.024910e-02  1.181519e-01  -6.021643e-02  4.734185e-02  -5.554146e-02  4.455953e-02  -5.366869e-02  4.458852e-02  -5.382971e-02
8.375000e+00  5.909676e-02  -3.677986e-02  4.427015e-02  -2.641585e-02  4.512934e-02  -2.700079e-02  1.195319e-01  -6.265850e-02  1.184473e-01  -6.021193e-02  1.180252e-01  -6.017999e-02  4.728830e-02  -5.545794e-02  4.451973e-02  -5.358706e-02  4.454800e-02  -5.374669e-02
8.390000e+00  5.914822e-02  -3.680051e-02  4.434242e-02  -2.645466e-02  4.519016e-02  -2.703183e-02  1.194082e-01  -6.261988e-02  1.183158e-01  -6.017493e-02  1.178993e-01  -6.014371e-02  4.723501e-02  -5.537497e-02  4.448017e-02  -5.350602e-02  4.450773e-02  -5.366422e-02
8.405000e+00  5.919982e-02  -3.682101e-02  4.441492e-02  -2.649331e-02  4.525130e-02  -2.706277e-02  1.192852e-01  -6.258126e-02  1.181849e-01  -6.013792e-02  1.177739e-01  -6.010740e-02  4.718231e-02  -5.529231e-02  4.444119e-02  -5.342530e-02  4.446804e-02  -5.358209e-02
8.420000e+00  5.925130e-02  -3.684126e-02  4.448733e-02  -2.653166e-02  4.531248e-02  -2.709348e-02  1.191626e-01  -6.254256e-02  1.180544e-01  -6.010079e-02  1.176490e-01  -6.007098e-02  4.712987e-02  -5.520981e-02  4.440247e-02  -5.334476e-02  4.442861e-02  -5.350011e-02
8.435000e+00  5.930255e-02  -3.686154e-02  4.455958e-02  -2.657001e-02  4.537360e-02  -2.712427e-02  1.190402e-01  -6.250407e-02  1.179243e-01  -6.006387e-02  1.175243e-01  -6.003476e-02  4.707753e-02  -5.512758e-02  4.436382e-02  -5.326449e-02  4.438927e-02  -5.341841e-02
8.450000e+00  5.935414e-02  -3.688199e-02  4.463222e-02  -2.660851e-02  4.543522e-02  -2.715529e-02  1.189187e-01  -6.246592e-02  1.177951e-01  -6.002730e-02  1.174005e-01  -5.999888e-02  4.702534e-02  -5.504604e-02  4.432527e-02  -5.318493e-02  4.435003e-02  -5.333741e-02
8.465000e+00  5.940582e-02  -3.690252e-02  4.470500e-02  -2.664709e-02  4.549711e-02  -2.718646e-02  1.187978e-01  -6.242804e-02  1.176665e-01  -5.999102e-02  1.172773e-01  -5.996329e-02  4.697332e-02  -5.496520e-02  4.428686e-02  -5.310608e-02  4.431093e-02  -5.325712e-02
8.480000e+00  5.945783e-02  -3.692307e-02  4.477818e-02  -2.668568e-02  4.555953e-02  -2.721773e-02  1.186778e-01  -6.239030e-02  1.175388e-01  -5.995490e-02  1.171549e-01  -5.992785e-02  4.692150e-02  -5.488498e-02  4.424858e-02  -5.302787e-02  4.427198e-02  -5.317746e-02
8.495000e+00  5.951034e-02  -3.694348e-02  4.485190e-02  -2.672416e-02  4.562262e-02  -2.724895e-02  1.185588e-01  -6.235256e-02  1.174122e-01  -5.991879e-02  1.170336e-01  -5.989242e-02  4.687003e-02  -5.480539e-02  4.421059e-02  -5.295031e-02  4.423331e-02  -5.309845e-02
8.510000e+00  5.956334e-02  -3.696381e-02  4.492616e-02  -2.676257e-02  4.568635e-02  -2.728019e-02  1.184407e-01  -6.231494e-02  1.172866e-01  -5.988284e-02  1.169133e-01  -5.985714e-02  4.681888e-02  -5.472633e-02  4.417288e-02  -5.287329e-02  4.419493e-02  -5.301997e-02
8.525000e+00  5.961673e-02  -3.698382e-02  4.500081e-02  -2.680068e-02  4.575062e-02  -2.731119e-02  1.183236e-01  -6.227714e-02  1.171619e-01  -5.984675e-02  1.167938e-01  -5.982172e-02  4.676782e-02  -5.464774e-02  4.413522e-02  -5.279672e-02  4.415661e-02  -5.294194e-02
8.540000e+00  5.967043e-02  -3.700381e-02  4.507582e-02  -2.683879e-02  4.581534e-02  -2.734226e-02  1.182073e-01  -6.223949e-02  1.170381e-01  -5.981080e-02  1.166752e-01  -5.978644e-02  4.671695e-02  -5.456965e-02  4.409773e-02  -5.272064e-02  4.411846e-02  -5.286440e-02
8.555000e+00  5.972445e-02  -3.702386e-02  4.515118e-02  -2.687692e-02  4.588054e-02  -2.737344e-02  1.180919e-01  -6.220205e-02  1.169152e-01  -5.977508e-02  1.165574e-01  -5.975137e-02  4.666632e-02  -5.449224e-02  4.406046e-02  -5.264525e-02  4.408054e-02  -5.278755e-02
8.570000e+00  5.977900e-02  -3.704418e-02  4.522709e-02  -2.691534e-02  4.594642e-02  -2.740499e-02  1.179775e-01  -6.216510e-02  1.167933e-01  -5.973986e-02  1.164407e-01  -5.971681e-02  4.661600e-02  -5.441577e-02  4.402350e-02  -5.257080e-02  4.404293e-02  -5.271164e-02
8.585000e+00  5.983410e-02  -3.706464e-02  4.530359e-02  -2.695389e-02  4.601300e-02  -2.743674e-02  1.178642e-01  -6.212843e-02  1.166726e-01  -5.970495e-02  1.163250e-01  -5.968254e-02  4.656581e-02  -5.434009e-02  4.398665e-02  -5.249715e-02  4.400545e-02  -5.263653e-02
8.600000e+00  5.988947e-02  -3.708523e-02  4.538042e-02  -2.699254e-02  4.608003e-02  -2.746867e-02  1.177517e-01  -6.209204e-02  1.165527e-01  -5.967031e-02  1.162102e-01  -5.964854e-02  4.651554e-02  -5.426504e-02  4.394970e-02  -5.242418e-02  4.396787e-02  -5.256210e-02
8.615000e+00  5.994502e-02  -3.710592e-02  4.545747e-02  -2.703127e-02  4.614739e-02  -2.750075e-02  1.176400e-01  -6.205594e-02  1.164337e-01  -5.963595e-02  1.160961e-01  -5.961481e-02  4.646511e-02  -5.419058e-02  4.391253e-02  -5.235182e-02  4.393006e-02  -5.248828e-02
8.630000e+00  6.000065e-02  -3.712661e-02  4.553468e-02  -2.706998e-02  4.621501e-02  -2.753289e-02  1.175289e-01  -6.201999e-02  1.163152e-01  -5.960175e-02  1.159826e-01  -5.958125e-02  4.641457e-02  -5.411674e-02  4.387521e-02  -5.228009e-02  4.389213e-02  -5.241510e-02
8.645000e+00  6.005622e-02  -3.714721e-02  4.561188e-02  -2.710859e-02  4.628274e-02  -2.756500e-02  1.174182e-01  -6.198408e-02  1.161973e-01  -5.956761e-02  1.158696e-01  -5.954773e-02  4.636393e-02  -5.404346e-02  4.383773e-02  -5.220893e-02  4.385403e-02  -5.234248e-02
8.660000e+00  6.011209e-02  -3.716765e-02  4.568944e-02  -2.714708e-02  4.635093e-02  -2.759705e-02  1.173084e-01  -6.194818e-02  1.160803e-01  -5.953351e-02  1.157574e-01  -5.951425e-02  4.631309e-02  -5.397069e-02  4.379997e-02  -5.213829e-02  4.381565e-02  -5.227038e-02
8.675000e+00  6.016806e-02  -3.718789e-02  4.576715e-02  -2.718537e-02  4.641939e-02  -2.762898e-02  1.171992e-01  -6.191224e-02  1.159639e-01  -5.949941e-02  1.156458e-01  -5.948075e-02  4.626204e-02  -5.389832e-02  4.376196e-02  -5.206802e-02  4.377704e-02  -5.219866e-02
8.690000e+00  6.022419e-02  -3.720814e-02  4.584504e-02  -2.722370e-02  4.648813e-02  -2.766103e-02  1.170907e-01  -6.187650e-02  1.158483e-01  -5.946553e-02  1.155349e-01  -5.944748e-02  4.621100e-02  -5.382657e-02  4.372392e-02  -5.199834e-02  4.373841e-02  -5.212753e-02
8.705000e+00  6.028058e-02  -3.722819e-02  4.592321e-02  -2.726182e-02  4.655725e-02  -2.769292e-02  1.169830e-01  -6.184069e-02  1.157334e-01  -5.943161e-02  1.154248e-01  -5.941415e-02  4.615982e-02  -5.375531e-02  4.368572e-02  -5.192913e-02  4.369961e-02  -5.205688e-02
8.720000e+00  6.033735e-02  -3.724840e-02  4.600179e-02  -2.730010e-02  4.662689e-02  -2.772505e-02  1.168762e-01  -6.180519e-02  1.156196e-01  -5.939801e-02  1.153156e-01  -5.938115e-02  4.610867e-02  -5.368469e-02  4.364754e-02  -5.186057e-02  4.366085e-02  -5.198687e-02
8.735000e+00  6.039454e-02  -3.726867e-02  4.608080e-02  -2.733843e-02  4.669707e-02  -2.775730e-02  1.167704e-01  -6.176991e-02  1.155066e-01  -5.936463e-02  1.152073e-01  -5.934835e-02  4.605759e-02  -5.361468e-02  4.360940e-02  -5.179266e-02  4.362213e-02  -5.191751e-02
8.750000e+00  6.045230e-02  -3.728906e-02  4.616040e-02  -2.737687e-02  4.676795e-02  -2.778973e-02  1.166657e-01  -6.173491e-02  1.153948e-01  -5.933154e-02  1.151001e-01  -5.931584e-02  4.600658e-02  -5.354545e-02  4.357132e-02  -5.172553e-02  4.358348e-02  -5.184894e-02
8.765000e+00  6.051058e-02  -3.730948e-02  4.624055e-02  -2.741534e-02  4.683949e-02  -2.782226e-02  1.165620e-01  -6.170012e-02  1.152841e-01  -5.929867e-02  1.149939e-01  -5.928354e-02  4.595563e-02  -5.347696e-02  4.353328e-02  -5.165916e-02  4.354488e-02  -5.178114e-02
8.780000e+00  6.056905e-02  -3.732986e-02  4.632093e-02  -2.745379e-02  4.691136e-02  -2.785485e-02  1.164590e-01  -6.166543e-02  1.151741e-01  -5.926593e-02  1.148884e-01  -5.925136e-02  4.590450e-02  -5.340899e-02  4.349503e-02  -5.159333e-02  4.350607e-02  -5.171388e-02
8.795000e+00  6.062759e-02  -3.735024e-02  4.640139e-02  -2.749225e-02  4.698340e-02  -2.788750e-02  1.163566e-01  -6.163089e-02  1.150648e-01  -5.923336e-02  1.147835e-01  -5.921935e-02  4.585296e-02  -5.334140e-02  4.345633e-02  -5.152789e-02  4.346683e-02  -5.164702e-02
8.810000e+00  6.068625e-02  -3.737055e-02  4.648201e-02  -2.753066e-02  4.705571e-02  -2.792018e-02  1.162549e-01  -6.159644e-02  1.149561e-01  -5.920091e-02  1.146793e-01  -5.918745e-02  4.580119e-02  -5.327418e-02  4.341735e-02  -5.146287e-02  4.342730e-02  -5.158057e-02
8.825000e+00  6.074495e-02  -3.739082e-02  4.656273e-02  -2.756906e-02  4.712821e-02  -2.795292e-02  1.161538e-01  -6.156210e-02  1.148481e-01  -5.916861e-02  1.145756e-01  -5.915570e-02  4.574918e-02  -5.320738e-02  4.337806e-02  -5.139828e-02  4.338747e-02  -5.151457e-02
8.840000e+00  6.080365e-02  -3.741111e-02  4.664349e-02  -2.760749e-02  4.720085e-02  -2.798575e-02  1.160532e-01  -6.152793e-02  1.147407e-01  -5.913651e-02  1.144725e-01  -5.912413e-02  4.569679e-02  -5.314104e-02  4.333832e-02  -5.133418e-02  4.334720e-02  -5.144907e-02
8.855000e+00  6.086219e-02  -3.743126e-02  4.672416e-02  -2.764579e-02  4.727349e-02  -2.801851e-02  1.159530e-01  -6.149378e-02  1.146336e-01  -5.910444e-02  1.143697e-01  -5.909259e-02  4.564411e-02  -5.307512e-02  4.329824e-02  -5.127055e-02  4.330659e-02  -5.138403e-02
8.870000e+00  6.092070e-02  -3.745158e-02  4.680485e-02  -2.768427e-02  4.734624e-02  -2.805153e-02  1.158533e-01  -6.145997e-02  1.145272e-01  -5.907275e-02  1.142674e-01  -5.906143e-02  4.559121e-02  -5.300965e-02  4.325790e-02  -5.120738e-02  4.326573e-02  -5.131947e-02
8.885000e+00  6.097909e-02  -3.747199e-02  4.688545e-02  -2.772282e-02  4.741899e-02  -2.808468e-02  1.157539e-01  -6.142643e-02  1.144211e-01  -5.904133e-02  1.141655e-01  -5.903053e-02  4.553800e-02  -5.294469e-02  4.321724e-02  -5.114473e-02  4.322455e-02  -5.125543e-02
8.900000e+00  6.103755e-02  -3.749260e-02  4.696614e-02  -2.776153e-02  4.749193e-02  -2.811806e-02  1.156552e-01  -6.139327e-02  1.143157e-01  -5.901029e-02  1.140642e-01  -5.899999e-02  4.548454e-02  -5.288040e-02  4.317631e-02  -5.108276e-02  4.318312e-02  -5.119208e-02
8.915000e+00  6.109608e-02  -3.751310e-02  4.704696e-02  -2.780014e-02  4.756510e-02  -2.815140e-02  1.155571e-01  -6.136015e-02  1.142109e-01  -5.897930e-02  1.139635e-01  -5.896951e-02  4.543094e-02  -5.281653e-02  4.313518e-02  -5.102123e-02  4.314150e-02  -5.112917e-02
8.930000e+00  6.115505e-02  -3.753379e-02  4.712825e-02  -2.783891e-02  4.763882e-02  -2.818496e-02  1.154599e-01  -6.132734e-02  1.141071e-01  -5.894861e-02  1.138638e-01  -5.893932e-02  4.537712e-02  -5.275329e-02  4.309379e-02  -5.096033e-02  4.309962e-02  -5.106690e-02
8.945000e+00  6.121392e-02  -3.755427e-02  4.720949e-02  -2.787745e-02  4.771258e-02  -2.821836e-02  1.153632e-01  -6.129447e-02  1.140037e-01  -5.891787e-02  1.137644e-01  -5.890908e-02  4.532290e-02  -5.269027e-02  4.305192e-02  -5.089964e-02  4.305726e-02  -5.100485e-02
8.960000e+00  6.127267e-02  -3.757471e-02  4.729061e-02  -2.791597e-02  4.778631e-02  -2.825180e-02  1.152668e-01  -6.126174e-02  1.139008e-01  -5.888730e-02  1.136654e-01  -5.887898e-02  4.526825e-02  -5.262740e-02  4.300957e-02  -5.083912e-02  4.301443e-02  -5.094297e-02
8.975000e+00  6.133128e-02  -3.759507e-02  4.737161e-02  -2.795443e-02  4.786002e-02  -2.828523e-02  1.151709e-01  -6.122908e-02  1.137983e-01  -5.885681e-02  1.135668e-01  -5.884898e-02  4.521317e-02  -5.256473e-02  4.296675e-02  -5.077879e-02  4.297114e-02  -5.088129e-02
8.990000e+00  6.138987e-02  -3.761541e-02  4.745260e-02  -2.799287e-02  4.793379e-02  -2.831872e-02  1.150754e-01  -6.119655e-02  1.136963e-01  -5.882648e-02  1.134686e-01  -5.881912e-02  4.515778e-02  -5.250216e-02  4.292357e-02  -5.071855e-02  4.292749e-02  -5.081971e-02
9.005000e+00  6.144863e-02  -3.763580e-02  4.753375e-02  -2.803139e-02  4.800781e-02  -2.835234e-02  1.149806e-01  -6.116422e-02  1.135949e-01  -5.879638e-02  1.133710e-01  -5.878948e-02  4.510222e-02  -5.244005e-02  4.288018e-02  -5.065876e-02  4.288365e-02  -5.075859e-02
9.020000e+00  6.150733e-02  -3.765612e-02  4.761485e-02  -2.806984e-02  4.808187e-02  -2.838595e-02  1.148862e-01  -6.113197e-02  1.134940e-01  -5.876636e-02  1.132739e-01  -5.875992e-02  4.504639e-02  -5.237821e-02  4.283649e-02  -5.059926e-02  4.283952e-02  -5.069776e-02
9.035000e+00  6.156590e-02  -3.767643e-02  4.769582e-02  -2.810827e-02  4.815589e-02  -2.841960e-02  1.147922e-01  -6.109985e-02  1.133935e-01  -5.873650e-02  1.131771e-01  -5.873050e-02  4.499023e-02  -5.231673e-02  4.279242e-02  -5.054013e-02  4.279501e-02  -5.063730e-02
9.050000e+00  6.162423e-02  -3.769690e-02  4.777657e-02  -2.814684e-02  4.822976e-02  -2.845346e-02  1.146985e-01  -6.106807e-02  1.132933e-01  -5.870697e-02  1.130806e-01  -5.870142e-02  4.493370e-02  -5.225573e-02  4.274792e-02  -5.048151e-02  4.275008e-02  -5.057738e-02
9.065000e+00  6.168219e-02  -3.771722e-02  4.785700e-02  -2.818524e-02  4.830339e-02  -2.848721e-02  1.146049e-01  -6.103630e-02  1.131933e-01  -5.867745e-02  1.129842e-01  -5.867233e-02  4.487670e-02  -5.219486e-02  4.270291e-02  -5.042304e-02  4.270465e-02  -5.051760e-02
9.080000e+00  6.173997e-02  -3.773768e-02  4.793729e-02  -2.822376e-02  4.837697e-02  -2.852112e-02  1.145117e-01  -6.100482e-02  1.130937e-01  -5.864823e-02  1.128882e-01  -5.864353e-02  4.481936e-02  -5.213437e-02  4.265747e-02  -5.036499e-02  4.265880e-02  -5.045826e-02
9.095000e+00  6.179740e-02  -3.775816e-02  4.801729e-02  -2.826228e-02  4.845034e-02  -2.855510e-02  1.144186e-01  -6.097354e-02  1.129942e-01  -5.861920e-02  1.127923e-01  -5.861492e-02  4.476167e-02  -5.207415e-02  4.261161e-02  -5.030724e-02  4.261253e-02  -5.039922e-02
9.110000e+00  6.185443e-02  -3.777862e-02  4.809695e-02  -2.830076e-02  4.852344e-02  -2.858909e-02  1.143257e-01  -6.094239e-02  1.128950e-01  -5.859031e-02  1.126966e-01  -5.858644e-02  4.470346e-02  -5.201386e-02  4.256514e-02  -5.024947e-02  4.256567e-02  -5.034017e-02
9.125000e+00  6.191112e-02  -3.779906e-02  4.817630e-02  -2.833923e-02  4.859632e-02  -2.862314e-02  1.142329e-01  -6.091142e-02  1.127960e-01  -5.856163e-02  1.126010e-01  -5.855816e-02  4.464486e-02  -5.195353e-02  4.251824e-02  -5.019168e-02  4.251837e-02  -5.028111e-02
9.140000e+00  6.196749e-02  -3.781953e-02  4.825537e-02  -2.837774e-02  4.866898e-02  -2.865727e-02  1.141403e-01  -6.088064e-02  1.126972e-01  -5.853315e-02  1.125056e-01  -5.853007e-02  4.458598e-02  -5.189319e-02  4.247099e-02  -5.013391e-02  4.247073e-02  -5.022208e-02
9.155000e+00  6.202370e-02  -3.784020e-02  4.833431e-02  -2.841642e-02  4.874161e-02  -2.869164e-02  1.140481e-01  -6.085018e-02  1.125988e-01  -5.850500e-02  1.124106e-01  -5.850231e-02  4.452686e-02  -5.183317e-02  4.242343e-02  -5.007650e-02  4.242281e-02  -5.016341e-02
9.170000e+00  6.207985e-02  -3.786103e-02  4.841323e-02  -2.845526e-02  4.881429e-02  -2.872623e-02  1.139563e-01  -6.082008e-02  1.125009e-01  -5.847721e-02  1.123160e-01  -5.847491e-02  4.446741e-02  -5.177338e-02  4.237553e-02  -5.001934e-02  4.237454e-02  -5.010501e-02
9.185000e+00  6.213583e-02  -3.788175e-02  4.849196e-02  -2.849401e-02  4.888686e-02  -2.876077e-02  1.138648e-01  -6.079002e-02  1.124033e-01  -5.844949e-02  1.122216e-01  -5.844755e-02  4.440760e-02  -5.171363e-02  4.232724e-02  -4.996223e-02  4.232589e-02  -5.004666e-02
9.200000e+00  6.219148e-02  -3.790212e-02  4.857036e-02  -2.853242e-02  4.895917e-02  -2.879504e-02  1.137735e-01  -6.075976e-02  1.123058e-01  -5.842159e-02  1.121275e-01  -5.842001e-02  4.434736e-02  -5.165382e-02  4.227848e-02  -4.990505e-02  4.227678e-02  -4.998827e-02
9.215000e+00  6.224690e-02  -3.792235e-02  4.864850e-02  -2.857069e-02  4.903129e-02  -2.882920e-02  1.136825e-01  -6.072953e-02  1.122087e-01  -5.839371e-02  1.120335e-01  -5.839249e-02  4.428676e-02  -5.159416e-02  4.222933e-02  -4.984806e-02  4.222730e-02  -4.993005e-02
9.230000e+00  6.230199e-02  -3.794251e-02  4.872630e-02  -2.860889e-02  4.910317e-02  -2.886335e-02  1.135917e-01  -6.069941e-02  1.121117e-01  -5.836596e-02  1.119397e-01  -5.836508e-02  4.422586e-02  -5.153454e-02  4.217985e-02  -4.979115e-02  4.217749e-02  -4.987195e-02
9.245000e+00  6.235674e-02  -3.796274e-02  4.880375e-02  -2.864714e-02  4.917475e-02  -2.889760e-02  1.135010e-01  -6.066953e-02  1.120149e-01  -5.833846e-02  1.118459e-01  -5.833791e-02  4.416455e-02  -5.147498e-02  4.212992e-02  -4.973434e-02  4.212724e-02  -4.981394e-02
9.260000e+00  6.241114e-02  -3.798308e-02  4.888083e-02  -2.868547e-02  4.924604e-02  -2.893199e-02  1.134104e-01  -6.063993e-02  1.119182e-01  -5.831123e-02  1.117523e-01  -5.831101e-02  4.410280e-02  -5.141543e-02  4.207952e-02  -4.967754e-02  4.207653e-02  -4.975595e-02
9.275000e+00  6.246516e-02  -3.800338e-02  4.895753e-02  -2.872375e-02  4.931702e-02  -2.896638e-02  1.133200e-01  -6.061044e-02  1.118217e-01  -5.828412e-02  1.116589e-01  -5.828422e-02  4.404061e-02  -5.135569e-02  4.202864e-02  -4.962055e-02  4.202534e-02  -4.969779e-02
9.290000e+00  6.251889e-02  -3.802381e-02  4.903394e-02  -2.876216e-02  4.938778e-02  -2.900094e-02  1.132298e-01  -6.058127e-02  1.117254e-01  -5.825733e-02  1.115655e-01  -5.825774e-02  4.397820e-02  -5.129610e-02  4.197749e-02  -4.956375e-02  4.197390e-02  -4.963981e-02
