#  tau(fm)  epsilon_p(ideal)(cos)  epsilon_p(ideal)(sin)  epsilon_p(shear)(cos)  epsilon_p(shear)(sin)  epsilon_p(full)(cos)  epsilon_p(full)(sin)  epsilon_2p(ideal)(cos)  epsilon_2p(ideal)(sin)  epsilon_2p(shear)(cos)  epsilon_2p(shear)(sin)  epsilon_2p(full)(cos)  epsilon_2p(full)(sin)  epsilon_3p(ideal)(cos)  epsilon_3p(ideal)(sin)  epsilon_3p(shear)(cos)  epsilon_3p(shear)(sin)  epsilon_3p(full)(cos)  epsilon_3p(full)(sin)
8.010000e+00  7.533287e-02  -5.175828e-02  6.506565e-02  -4.608677e-02  6.830013e-02  -4.801283e-02  1.162986e-01  -9.052915e-02  1.137102e-01  -9.020355e-02  1.131999e-01  -8.922815e-02  7.222436e-02  2.192723e-02  7.081643e-02  2.246518e-02  6.949081e-02  2.241372e-02
8.025000e+00  7.533564e-02  -5.176422e-02  6.509602e-02  -4.610898e-02  6.830644e-02  -4.802023e-02  1.162197e-01  -9.044764e-02  1.136355e-01  -9.012145e-02  1.131208e-01  -8.914621e-02  7.214574e-02  2.186901e-02  7.073557e-02  2.240289e-02  6.941657e-02  2.235108e-02
8.040000e+00  7.533682e-02  -5.177071e-02  6.512484e-02  -4.613161e-02  6.831113e-02  -4.802813e-02  1.161398e-01  -9.036727e-02  1.135598e-01  -9.004048e-02  1.130409e-01  -8.906551e-02  7.206783e-02  2.181140e-02  7.065535e-02  2.234125e-02  6.934313e-02  2.228905e-02
8.055000e+00  7.533580e-02  -5.177709e-02  6.515149e-02  -4.615400e-02  6.831357e-02  -4.803581e-02  1.160583e-01  -9.028741e-02  1.134826e-01  -8.995999e-02  1.129596e-01  -8.898538e-02  7.199109e-02  2.175438e-02  7.057618e-02  2.228022e-02  6.927090e-02  2.222760e-02
8.070000e+00  7.533224e-02  -5.178321e-02  6.517562e-02  -4.617599e-02  6.831338e-02  -4.804310e-02  1.159748e-01  -9.020791e-02  1.134035e-01  -8.987983e-02  1.128765e-01  -8.890568e-02  7.191553e-02  2.169789e-02  7.049806e-02  2.221975e-02  6.919988e-02  2.216667e-02
8.085000e+00  7.532616e-02  -5.178925e-02  6.519733e-02  -4.619778e-02  6.831066e-02  -4.805023e-02  1.158893e-01  -9.012890e-02  1.133226e-01  -8.980013e-02  1.127916e-01  -8.882655e-02  7.184161e-02  2.164201e-02  7.042151e-02  2.215990e-02  6.913059e-02  2.210635e-02
8.100000e+00  7.531815e-02  -5.179553e-02  6.521716e-02  -4.621971e-02  6.830601e-02  -4.805756e-02  1.158025e-01  -9.005075e-02  1.132404e-01  -8.972128e-02  1.127056e-01  -8.874839e-02  7.176926e-02  2.158661e-02  7.034644e-02  2.210055e-02  6.906296e-02  2.204650e-02
8.115000e+00  7.530828e-02  -5.180249e-02  6.523521e-02  -4.624219e-02  6.829952e-02  -4.806551e-02  1.157143e-01  -8.997387e-02  1.131570e-01  -8.964370e-02  1.126186e-01  -8.867160e-02  7.169832e-02  2.153193e-02  7.027270e-02  2.204195e-02  6.899679e-02  2.198736e-02
8.130000e+00  7.529660e-02  -5.181010e-02  6.525152e-02  -4.626518e-02  6.829124e-02  -4.807404e-02  1.156249e-01  -8.989823e-02  1.130725e-01  -8.956733e-02  1.125305e-01  -8.859614e-02  7.162836e-02  2.147779e-02  7.019985e-02  2.198393e-02  6.893167e-02  2.192879e-02
8.145000e+00  7.528243e-02  -5.181729e-02  6.526539e-02  -4.628764e-02  6.828041e-02  -4.808205e-02  1.155335e-01  -8.982276e-02  1.129861e-01  -8.949111e-02  1.124406e-01  -8.852091e-02  7.155922e-02  2.142397e-02  7.012781e-02  2.192625e-02  6.886748e-02  2.187054e-02
8.160000e+00  7.526602e-02  -5.182444e-02  6.527702e-02  -4.630990e-02  6.826726e-02  -4.808987e-02  1.154404e-01  -8.974782e-02  1.128981e-01  -8.941535e-02  1.123492e-01  -8.844626e-02  7.149085e-02  2.137053e-02  7.005649e-02  2.186897e-02  6.880416e-02  2.181266e-02
8.175000e+00  7.524770e-02  -5.183186e-02  6.528677e-02  -4.633231e-02  6.825219e-02  -4.809789e-02  1.153459e-01  -8.967377e-02  1.128087e-01  -8.934047e-02  1.122566e-01  -8.837258e-02  7.142347e-02  2.131768e-02  6.998618e-02  2.181230e-02  6.874198e-02  2.175537e-02
8.190000e+00  7.522748e-02  -5.183960e-02  6.529464e-02  -4.635493e-02  6.823517e-02  -4.810616e-02  1.152499e-01  -8.960062e-02  1.127181e-01  -8.926649e-02  1.121628e-01  -8.829990e-02  7.135714e-02  2.126549e-02  6.991696e-02  2.175633e-02  6.868100e-02  2.169877e-02
8.205000e+00  7.520530e-02  -5.184767e-02  6.530058e-02  -4.637777e-02  6.821615e-02  -4.811468e-02  1.151526e-01  -8.952837e-02  1.126260e-01  -8.919341e-02  1.120677e-01  -8.822823e-02  7.129189e-02  2.121412e-02  6.984883e-02  2.170120e-02  6.862125e-02  2.164300e-02
8.220000e+00  7.518119e-02  -5.185583e-02  6.530461e-02  -4.640054e-02  6.819517e-02  -4.812316e-02  1.150537e-01  -8.945679e-02  1.125326e-01  -8.912095e-02  1.119713e-01  -8.815728e-02  7.122717e-02  2.116350e-02  6.978114e-02  2.164683e-02  6.856205e-02  2.158798e-02
8.235000e+00  7.515471e-02  -5.186407e-02  6.530629e-02  -4.642323e-02  6.817175e-02  -4.813157e-02  1.149530e-01  -8.938581e-02  1.124373e-01  -8.904903e-02  1.118733e-01  -8.808695e-02  7.116345e-02  2.111348e-02  6.971434e-02  2.159308e-02  6.850384e-02  2.153357e-02
8.250000e+00  7.512589e-02  -5.187225e-02  6.530568e-02  -4.644572e-02  6.814597e-02  -4.813981e-02  1.148503e-01  -8.931532e-02  1.123402e-01  -8.897755e-02  1.117735e-01  -8.801717e-02  7.110021e-02  2.106394e-02  6.964795e-02  2.153979e-02  6.844615e-02  2.147960e-02
8.265000e+00  7.509474e-02  -5.188078e-02  6.530283e-02  -4.646850e-02  6.811787e-02  -4.814836e-02  1.147458e-01  -8.924575e-02  1.122414e-01  -8.890700e-02  1.116721e-01  -8.794843e-02  7.103793e-02  2.101508e-02  6.958245e-02  2.148720e-02  6.838946e-02  2.142634e-02
8.280000e+00  7.506189e-02  -5.188970e-02  6.529834e-02  -4.649159e-02  6.808808e-02  -4.815727e-02  1.146400e-01  -8.917712e-02  1.121415e-01  -8.883741e-02  1.115696e-01  -8.788074e-02  7.097664e-02  2.096670e-02  6.951792e-02  2.143510e-02  6.833382e-02  2.137358e-02
8.295000e+00  7.502744e-02  -5.189892e-02  6.529229e-02  -4.651489e-02  6.805670e-02  -4.816642e-02  1.145331e-01  -8.910937e-02  1.120404e-01  -8.876866e-02  1.114662e-01  -8.781400e-02  7.091644e-02  2.091874e-02  6.945442e-02  2.138343e-02  6.827931e-02  2.132123e-02
8.310000e+00  7.499100e-02  -5.190843e-02  6.528430e-02  -4.653836e-02  6.802332e-02  -4.817576e-02  1.144246e-01  -8.904243e-02  1.119379e-01  -8.870070e-02  1.113615e-01  -8.774816e-02  7.085694e-02  2.087140e-02  6.939159e-02  2.133240e-02  6.822555e-02  2.126952e-02
8.325000e+00  7.495226e-02  -5.191765e-02  6.527400e-02  -4.656137e-02  6.798758e-02  -4.818465e-02  1.143142e-01  -8.897571e-02  1.118335e-01  -8.863290e-02  1.112549e-01  -8.768258e-02  7.079767e-02  2.082451e-02  6.932894e-02  2.128180e-02  6.817205e-02  2.121826e-02
8.340000e+00  7.491136e-02  -5.192691e-02  6.526159e-02  -4.658427e-02  6.794968e-02  -4.819344e-02  1.142020e-01  -8.890954e-02  1.117274e-01  -8.856560e-02  1.111469e-01  -8.761760e-02  7.073911e-02  2.077839e-02  6.926695e-02  2.123202e-02  6.811925e-02  2.116781e-02
8.355000e+00  7.486859e-02  -5.193635e-02  6.524736e-02  -4.660721e-02  6.790991e-02  -4.820230e-02  1.140883e-01  -8.884400e-02  1.116200e-01  -8.849889e-02  1.110375e-01  -8.755331e-02  7.068178e-02  2.073273e-02  6.920617e-02  2.118271e-02  6.806775e-02  2.111785e-02
8.370000e+00  7.482424e-02  -5.194647e-02  6.523161e-02  -4.663071e-02  6.786863e-02  -4.821177e-02  1.139734e-01  -8.877957e-02  1.115113e-01  -8.843327e-02  1.109271e-01  -8.749020e-02  7.062509e-02  2.068745e-02  6.914603e-02  2.113381e-02  6.801694e-02  2.106828e-02
8.385000e+00  7.477825e-02  -5.195706e-02  6.521424e-02  -4.665456e-02  6.782573e-02  -4.822164e-02  1.138572e-01  -8.871607e-02  1.114015e-01  -8.836854e-02  1.108156e-01  -8.742811e-02  7.056861e-02  2.064282e-02  6.908607e-02  2.108555e-02  6.796637e-02  2.101936e-02
8.400000e+00  7.473059e-02  -5.196795e-02  6.519524e-02  -4.667860e-02  6.778119e-02  -4.823174e-02  1.137396e-01  -8.865331e-02  1.112904e-01  -8.830456e-02  1.107030e-01  -8.736683e-02  7.051247e-02  2.059879e-02  6.902637e-02  2.103791e-02  6.791610e-02  2.097107e-02
8.415000e+00  7.468097e-02  -5.197873e-02  6.517430e-02  -4.670240e-02  6.773470e-02  -4.824162e-02  1.136204e-01  -8.859089e-02  1.111777e-01  -8.824086e-02  1.105889e-01  -8.730594e-02  7.045674e-02  2.055541e-02  6.896705e-02  2.099092e-02  6.786626e-02  2.092343e-02
8.430000e+00  7.462942e-02  -5.198952e-02  6.515145e-02  -4.672608e-02  6.768629e-02  -4.825139e-02  1.134995e-01  -8.852889e-02  1.110635e-01  -8.817753e-02  1.104734e-01  -8.724550e-02  7.040144e-02  2.051281e-02  6.890811e-02  2.094472e-02  6.781683e-02  2.087658e-02
8.445000e+00  7.457637e-02  -5.200073e-02  6.512712e-02  -4.675008e-02  6.763640e-02  -4.826152e-02  1.133775e-01  -8.846772e-02  1.109481e-01  -8.811504e-02  1.103568e-01  -8.718599e-02  7.034680e-02  2.047057e-02  6.884982e-02  2.089889e-02  6.776809e-02  2.083012e-02
8.460000e+00  7.452186e-02  -5.201221e-02  6.510134e-02  -4.677428e-02  6.758509e-02  -4.827190e-02  1.132542e-01  -8.840726e-02  1.108316e-01  -8.805323e-02  1.102392e-01  -8.712726e-02  7.029303e-02  2.042855e-02  6.879240e-02  2.085330e-02  6.772027e-02  2.078388e-02
8.475000e+00  7.446565e-02  -5.202380e-02  6.507387e-02  -4.679847e-02  6.753209e-02  -4.828230e-02  1.131295e-01  -8.834730e-02  1.107137e-01  -8.799192e-02  1.101203e-01  -8.706911e-02  7.023990e-02  2.038703e-02  6.873564e-02  2.080824e-02  6.767314e-02  2.073819e-02
8.490000e+00  7.440741e-02  -5.203491e-02  6.504434e-02  -4.682204e-02  6.747703e-02  -4.829207e-02  1.130031e-01  -8.828726e-02  1.105941e-01  -8.793047e-02  1.099999e-01  -8.701090e-02  7.018697e-02  2.034614e-02  6.867904e-02  2.076382e-02  6.762621e-02  2.069315e-02
8.505000e+00  7.434735e-02  -5.204627e-02  6.501292e-02  -4.684569e-02  6.742010e-02  -4.830196e-02  1.128751e-01  -8.822785e-02  1.104729e-01  -8.786958e-02  1.098779e-01  -8.695333e-02  7.013409e-02  2.030580e-02  6.862246e-02  2.071999e-02  6.757930e-02  2.064870e-02
8.520000e+00  7.428578e-02  -5.205825e-02  6.498002e-02  -4.686984e-02  6.736170e-02  -4.831240e-02  1.127458e-01  -8.816942e-02  1.103506e-01  -8.780964e-02  1.097549e-01  -8.689681e-02  7.008167e-02  2.026587e-02  6.856631e-02  2.067660e-02  6.753284e-02  2.060471e-02
8.535000e+00  7.422279e-02  -5.207035e-02  6.494567e-02  -4.689401e-02  6.730189e-02  -4.832289e-02  1.126154e-01  -8.811150e-02  1.102270e-01  -8.775017e-02  1.096308e-01  -8.684085e-02  7.002956e-02  2.022629e-02  6.851044e-02  2.063358e-02  6.748669e-02  2.056110e-02
8.550000e+00  7.415846e-02  -5.208306e-02  6.490996e-02  -4.691870e-02  6.724077e-02  -4.833397e-02  1.124838e-01  -8.805457e-02  1.101025e-01  -8.769169e-02  1.095058e-01  -8.678594e-02  6.997813e-02  2.018716e-02  6.845526e-02  2.059103e-02  6.744125e-02  2.051797e-02
8.565000e+00  7.409254e-02  -5.209582e-02  6.487262e-02  -4.694336e-02  6.717806e-02  -4.834504e-02  1.123509e-01  -8.799808e-02  1.099766e-01  -8.763362e-02  1.093796e-01  -8.673155e-02  6.992719e-02  2.014855e-02  6.840057e-02  2.054900e-02  6.739629e-02  2.047536e-02
8.580000e+00  7.402492e-02  -5.210866e-02  6.483356e-02  -4.696795e-02  6.711363e-02  -4.835608e-02  1.122166e-01  -8.794200e-02  1.098492e-01  -8.757591e-02  1.092520e-01  -8.667758e-02  6.987611e-02  2.011045e-02  6.834573e-02  2.050747e-02  6.735118e-02  2.043329e-02
8.595000e+00  7.395562e-02  -5.212119e-02  6.479276e-02  -4.699211e-02  6.704752e-02  -4.836671e-02  1.120807e-01  -8.788599e-02  1.097204e-01  -8.751821e-02  1.091230e-01  -8.662371e-02  6.982513e-02  2.007300e-02  6.829091e-02  2.046663e-02  6.730609e-02  2.039192e-02
8.610000e+00  7.388490e-02  -5.213360e-02  6.475051e-02  -4.701607e-02  6.698003e-02  -4.837716e-02  1.119437e-01  -8.783025e-02  1.095904e-01  -8.746075e-02  1.089930e-01  -8.657014e-02  6.977443e-02  2.003596e-02  6.823638e-02  2.042620e-02  6.726128e-02  2.035098e-02
8.625000e+00  7.381301e-02  -5.214676e-02  6.470707e-02  -4.704069e-02  6.691141e-02  -4.838835e-02  1.118057e-01  -8.777558e-02  1.094595e-01  -8.740437e-02  1.088622e-01  -8.651775e-02  6.972453e-02  1.999967e-02  6.818265e-02  2.038658e-02  6.721728e-02  2.031086e-02
8.640000e+00  7.374009e-02  -5.216062e-02  6.466261e-02  -4.706595e-02  6.684184e-02  -4.840024e-02  1.116669e-01  -8.772197e-02  1.093278e-01  -8.734906e-02  1.087307e-01  -8.646651e-02  6.967513e-02  1.996400e-02  6.812945e-02  2.034761e-02  6.717379e-02  2.027141e-02
8.655000e+00  7.366574e-02  -5.217463e-02  6.461670e-02  -4.709120e-02  6.677090e-02  -4.841217e-02  1.115268e-01  -8.766883e-02  1.091949e-01  -8.729416e-02  1.085981e-01  -8.641575e-02  6.962584e-02  1.992889e-02  6.807635e-02  2.030922e-02  6.713039e-02  2.023257e-02
8.670000e+00  7.358981e-02  -5.218869e-02  6.456915e-02  -4.711637e-02  6.669836e-02  -4.842405e-02  1.113854e-01  -8.761608e-02  1.090607e-01  -8.723960e-02  1.084642e-01  -8.636539e-02  6.957659e-02  1.989426e-02  6.802326e-02  2.027135e-02  6.708699e-02  2.019425e-02
8.685000e+00  7.351245e-02  -5.220259e-02  6.452012e-02  -4.714127e-02  6.662444e-02  -4.843568e-02  1.112427e-01  -8.756348e-02  1.089251e-01  -8.718516e-02  1.083291e-01  -8.631523e-02  6.952713e-02  1.986003e-02  6.796997e-02  2.023389e-02  6.704336e-02  2.015637e-02
8.700000e+00  7.343385e-02  -5.221662e-02  6.446982e-02  -4.716618e-02  6.654932e-02  -4.844738e-02  1.110989e-01  -8.751135e-02  1.087886e-01  -8.713114e-02  1.081932e-01  -8.626555e-02  6.947773e-02  1.982622e-02  6.791677e-02  2.019688e-02  6.699982e-02  2.011894e-02
8.715000e+00  7.335410e-02  -5.223112e-02  6.441836e-02  -4.719147e-02  6.647312e-02  -4.845951e-02  1.109543e-01  -8.746002e-02  1.086512e-01  -8.707789e-02  1.080564e-01  -8.621672e-02  6.942832e-02  1.979282e-02  6.786358e-02  2.016029e-02  6.695625e-02  2.008196e-02
8.730000e+00  7.327304e-02  -5.224580e-02  6.436559e-02  -4.721685e-02  6.639569e-02  -4.847179e-02  1.108084e-01  -8.740918e-02  1.085126e-01  -8.702512e-02  1.079186e-01  -8.616843e-02  6.937941e-02  1.976009e-02  6.781095e-02  2.012438e-02  6.691324e-02  2.004567e-02
8.745000e+00  7.319063e-02  -5.226011e-02  6.431142e-02  -4.724182e-02  6.631697e-02  -4.848368e-02  1.106614e-01  -8.735833e-02  1.083729e-01  -8.697233e-02  1.077797e-01  -8.612019e-02  6.933075e-02  1.972782e-02  6.775861e-02  2.008896e-02  6.687050e-02  2.000989e-02
8.760000e+00  7.310662e-02  -5.227415e-02  6.425561e-02  -4.726644e-02  6.623668e-02  -4.849527e-02  1.105130e-01  -8.730748e-02  1.082318e-01  -8.691952e-02  1.076395e-01  -8.607200e-02  6.928213e-02  1.969612e-02  6.770632e-02  2.005413e-02  6.682777e-02  1.997473e-02
8.775000e+00  7.302103e-02  -5.228807e-02  6.419816e-02  -4.729085e-02  6.615485e-02  -4.850668e-02  1.103631e-01  -8.725677e-02  1.080892e-01  -8.686680e-02  1.074979e-01  -8.602397e-02  6.923342e-02  1.966475e-02  6.765395e-02  2.001965e-02  6.678496e-02  1.993994e-02
8.790000e+00  7.293429e-02  -5.230260e-02  6.413952e-02  -4.731578e-02  6.607194e-02  -4.851869e-02  1.102121e-01  -8.720687e-02  1.079455e-01  -8.681491e-02  1.073554e-01  -8.597682e-02  6.918491e-02  1.963391e-02  6.760179e-02  1.998574e-02  6.674233e-02  1.990574e-02
8.805000e+00  7.284669e-02  -5.231765e-02  6.408001e-02  -4.734115e-02  6.598830e-02  -4.853123e-02  1.100604e-01  -8.715773e-02  1.078012e-01  -8.676375e-02  1.072122e-01  -8.593048e-02  6.913646e-02  1.960363e-02  6.754971e-02  1.995244e-02  6.669977e-02  1.987217e-02
8.820000e+00  7.275828e-02  -5.233305e-02  6.401964e-02  -4.736681e-02  6.590397e-02  -4.854414e-02  1.099080e-01  -8.710919e-02  1.076561e-01  -8.671319e-02  1.070684e-01  -8.588477e-02  6.908808e-02  1.957398e-02  6.749774e-02  1.991980e-02  6.665727e-02  1.983927e-02
8.835000e+00  7.266869e-02  -5.234815e-02  6.395800e-02  -4.739205e-02  6.581850e-02  -4.855669e-02  1.097545e-01  -8.706059e-02  1.075100e-01  -8.666255e-02  1.069236e-01  -8.583901e-02  6.903964e-02  1.954468e-02  6.744574e-02  1.988754e-02  6.661472e-02  1.980676e-02
8.850000e+00  7.257780e-02  -5.236293e-02  6.389498e-02  -4.741682e-02  6.573177e-02  -4.856881e-02  1.095998e-01  -8.701186e-02  1.073626e-01  -8.661168e-02  1.067776e-01  -8.579308e-02  6.899112e-02  1.951587e-02  6.739365e-02  1.985575e-02  6.657204e-02  1.977474e-02
8.865000e+00  7.248607e-02  -5.237783e-02  6.383105e-02  -4.744162e-02  6.564429e-02  -4.858103e-02  1.094442e-01  -8.696345e-02  1.072144e-01  -8.656111e-02  1.066309e-01  -8.574747e-02  6.894277e-02  1.948754e-02  6.734173e-02  1.982449e-02  6.652948e-02  1.974326e-02
8.880000e+00  7.239346e-02  -5.239324e-02  6.376620e-02  -4.746687e-02  6.555605e-02  -4.859377e-02  1.092879e-01  -8.691578e-02  1.070654e-01  -8.651125e-02  1.064835e-01  -8.570264e-02  6.889474e-02  1.945990e-02  6.729016e-02  1.979392e-02  6.648724e-02  1.971250e-02
8.895000e+00  7.229981e-02  -5.240878e-02  6.370029e-02  -4.749222e-02  6.546689e-02  -4.860671e-02  1.091306e-01  -8.686846e-02  1.069154e-01  -8.646178e-02  1.063352e-01  -8.565821e-02  6.884716e-02  1.943305e-02  6.723908e-02  1.976417e-02  6.644545e-02  1.968257e-02
8.910000e+00  7.220521e-02  -5.242426e-02  6.363340e-02  -4.751751e-02  6.537691e-02  -4.861964e-02  1.089725e-01  -8.682129e-02  1.067647e-01  -8.641247e-02  1.061862e-01  -8.561400e-02  6.879951e-02  1.940664e-02  6.718800e-02  1.973490e-02  6.640361e-02  1.965315e-02
8.925000e+00  7.210953e-02  -5.243983e-02  6.356540e-02  -4.754280e-02  6.528595e-02  -4.863266e-02  1.088133e-01  -8.677441e-02  1.066129e-01  -8.636344e-02  1.060362e-01  -8.557010e-02  6.875172e-02  1.938067e-02  6.713680e-02  1.970609e-02  6.636161e-02  1.962418e-02
8.940000e+00  7.201297e-02  -5.245550e-02  6.349641e-02  -4.756809e-02  6.519417e-02  -4.864575e-02  1.086533e-01  -8.672781e-02  1.064603e-01  -8.631466e-02  1.058854e-01  -8.552649e-02  6.870372e-02  1.935519e-02  6.708541e-02  1.967776e-02  6.631937e-02  1.959573e-02
8.955000e+00  7.191548e-02  -5.247109e-02  6.342643e-02  -4.759322e-02  6.510155e-02  -4.865873e-02  1.084924e-01  -8.668131e-02  1.063068e-01  -8.626595e-02  1.057338e-01  -8.548297e-02  6.865539e-02  1.933003e-02  6.703372e-02  1.964978e-02  6.627677e-02  1.956764e-02
8.970000e+00  7.181717e-02  -5.248677e-02  6.335557e-02  -4.761834e-02  6.500822e-02  -4.867178e-02  1.083308e-01  -8.663509e-02  1.061525e-01  -8.621749e-02  1.055815e-01  -8.543973e-02  6.860691e-02  1.930518e-02  6.698190e-02  1.962215e-02  6.623401e-02  1.953990e-02
8.985000e+00  7.171822e-02  -5.250248e-02  6.328399e-02  -4.764344e-02  6.491434e-02  -4.868488e-02  1.081686e-01  -8.658913e-02  1.059976e-01  -8.616930e-02  1.054287e-01  -8.539678e-02  6.855837e-02  1.928076e-02  6.693006e-02  1.959498e-02  6.619117e-02  1.951264e-02
9.000000e+00  7.161824e-02  -5.251826e-02  6.321134e-02  -4.766853e-02  6.481954e-02  -4.869804e-02  1.080054e-01  -8.654343e-02  1.058418e-01  -8.612134e-02  1.052750e-01  -8.535412e-02  6.851006e-02  1.925707e-02  6.687851e-02  1.956855e-02  6.614856e-02  1.948614e-02
9.015000e+00  7.151721e-02  -5.253405e-02  6.313757e-02  -4.769353e-02  6.472377e-02  -4.871119e-02  1.078413e-01  -8.649792e-02  1.056850e-01  -8.607354e-02  1.051203e-01  -8.531162e-02  6.846175e-02  1.923401e-02  6.682695e-02  1.954278e-02  6.610590e-02  1.946032e-02
9.030000e+00  7.141551e-02  -5.254987e-02  6.306303e-02  -4.771849e-02  6.462742e-02  -4.872436e-02  1.076765e-01  -8.645259e-02  1.055275e-01  -8.602590e-02  1.049651e-01  -8.526932e-02  6.841351e-02  1.921139e-02  6.677549e-02  1.951748e-02  6.606328e-02  1.943497e-02
9.045000e+00  7.131309e-02  -5.256560e-02  6.298774e-02  -4.774332e-02  6.453047e-02  -4.873749e-02  1.075110e-01  -8.640736e-02  1.053693e-01  -8.597837e-02  1.048092e-01  -8.522713e-02  6.836516e-02  1.918909e-02  6.672395e-02  1.949250e-02  6.602053e-02  1.940997e-02
9.060000e+00  7.120988e-02  -5.258168e-02  6.291161e-02  -4.776850e-02  6.443286e-02  -4.875104e-02  1.073448e-01  -8.636265e-02  1.052104e-01  -8.593138e-02  1.046526e-01  -8.518552e-02  6.831670e-02  1.916745e-02  6.667237e-02  1.946820e-02  6.597768e-02  1.938566e-02
9.075000e+00  7.110603e-02  -5.259798e-02  6.283479e-02  -4.779388e-02  6.433474e-02  -4.876488e-02  1.071780e-01  -8.631835e-02  1.050510e-01  -8.588483e-02  1.044956e-01  -8.514437e-02  6.826822e-02  1.914651e-02  6.662083e-02  1.944462e-02  6.593482e-02  1.936208e-02
9.090000e+00  7.100148e-02  -5.261414e-02  6.275720e-02  -4.781908e-02  6.423603e-02  -4.877862e-02  1.070106e-01  -8.627410e-02  1.048909e-01  -8.583833e-02  1.043379e-01  -8.510329e-02  6.821974e-02  1.912613e-02  6.656934e-02  1.942160e-02  6.589194e-02  1.933910e-02
9.105000e+00  7.089633e-02  -5.263019e-02  6.267893e-02  -4.784407e-02  6.413682e-02  -4.879221e-02  1.068426e-01  -8.622991e-02  1.047301e-01  -8.579184e-02  1.041796e-01  -8.506224e-02  6.817107e-02  1.910621e-02  6.651767e-02  1.939906e-02  6.584883e-02  1.931659e-02
9.120000e+00  7.079064e-02  -5.264623e-02  6.260005e-02  -4.786896e-02  6.403719e-02  -4.880578e-02  1.066741e-01  -8.618586e-02  1.045689e-01  -8.574548e-02  1.040210e-01  -8.502132e-02  6.812210e-02  1.908656e-02  6.646574e-02  1.937679e-02  6.580538e-02  1.929438e-02
9.135000e+00  7.068440e-02  -5.266236e-02  6.252056e-02  -4.789388e-02  6.393711e-02  -4.881946e-02  1.065051e-01  -8.614208e-02  1.044072e-01  -8.569935e-02  1.038618e-01  -8.498066e-02  6.807313e-02  1.906743e-02  6.641380e-02  1.935506e-02  6.576188e-02  1.927272e-02
9.150000e+00  7.057744e-02  -5.267815e-02  6.244029e-02  -4.791838e-02  6.383646e-02  -4.883279e-02  1.063354e-01  -8.609815e-02  1.042448e-01  -8.565306e-02  1.037021e-01  -8.493984e-02  6.802456e-02  1.904890e-02  6.636231e-02  1.933395e-02  6.571875e-02  1.925171e-02
9.165000e+00  7.046991e-02  -5.269406e-02  6.235940e-02  -4.794298e-02  6.373534e-02  -4.884630e-02  1.061652e-01  -8.605452e-02  1.040819e-01  -8.560709e-02  1.035418e-01  -8.489937e-02  6.797632e-02  1.903105e-02  6.631117e-02  1.931355e-02  6.567592e-02  1.923141e-02
9.180000e+00  7.036170e-02  -5.271015e-02  6.227775e-02  -4.796775e-02  6.363366e-02  -4.886007e-02  1.059944e-01  -8.601124e-02  1.039183e-01  -8.556148e-02  1.033810e-01  -8.485926e-02  6.792795e-02  1.901358e-02  6.625995e-02  1.929355e-02  6.563294e-02  1.921153e-02
9.195000e+00  7.025290e-02  -5.272619e-02  6.219542e-02  -4.799243e-02  6.353149e-02  -4.887382e-02  1.058230e-01  -8.596805e-02  1.037541e-01  -8.551596e-02  1.032195e-01  -8.481926e-02  6.787924e-02  1.899626e-02  6.620842e-02  1.927370e-02  6.558959e-02  1.919182e-02
9.210000e+00  7.014361e-02  -5.274224e-02  6.211255e-02  -4.801711e-02  6.342895e-02  -4.888766e-02  1.056511e-01  -8.592503e-02  1.035894e-01  -8.547063e-02  1.030577e-01  -8.477946e-02  6.783028e-02  1.897941e-02  6.615669e-02  1.925434e-02  6.554596e-02  1.917262e-02
9.225000e+00  7.003377e-02  -5.275846e-02  6.202905e-02  -4.804194e-02  6.332597e-02  -4.890173e-02  1.054788e-01  -8.588234e-02  1.034242e-01  -8.542565e-02  1.028954e-01  -8.474001e-02  6.778114e-02  1.896310e-02  6.610484e-02  1.923550e-02  6.550217e-02  1.915395e-02
9.240000e+00  6.992342e-02  -5.277456e-02  6.194500e-02  -4.806662e-02  6.322262e-02  -4.891573e-02  1.053059e-01  -8.583973e-02  1.032586e-01  -8.538073e-02  1.027326e-01  -8.470063e-02  6.773196e-02  1.894728e-02  6.605300e-02  1.921720e-02  6.545831e-02  1.913583e-02
9.255000e+00  6.981266e-02  -5.279078e-02  6.186044e-02  -4.809133e-02  6.311896e-02  -4.892984e-02  1.051328e-01  -8.579740e-02  1.030926e-01  -8.533607e-02  1.025695e-01  -8.466152e-02  6.768242e-02  1.893206e-02  6.600083e-02  1.919952e-02  6.541404e-02  1.911835e-02
9.270000e+00  6.970133e-02  -5.280690e-02  6.177523e-02  -4.811585e-02  6.301484e-02  -4.894384e-02  1.049590e-01  -8.575512e-02  1.029260e-01  -8.529143e-02  1.024059e-01  -8.462243e-02  6.763246e-02  1.891717e-02  6.594825e-02  1.918218e-02  6.536932e-02  1.910123e-02
9.285000e+00  6.958953e-02  -5.282287e-02  6.168947e-02  -4.814013e-02  6.291036e-02  -4.895769e-02  1.047849e-01  -8.571285e-02  1.027589e-01  -8.524676e-02  1.022418e-01  -8.458330e-02  6.758218e-02  1.890269e-02  6.589535e-02  1.916527e-02  6.532419e-02  1.908454e-02
